DB01427,P01375,1
DB00356,Q12791,1
DB00734,P28335,1
DB06216,P08913,1
DB01254,P12931,1
DB00691,Q9BYF1,1
DB01577,Q01959,1
DB00302,P00747,1
DB00218,P11388,1
DB01224,P46098,1
DB01080,Q9UBS5,1
DB01224,P08913,1
DB00273,P22748,1
DB01221,P25103,1
DB00268,P08908,1
DB01224,P35462,1
DB01623,P14416,1
DB00496,P08172,1
DB00246,P35348,1
DB00996,Q00975,1
DB01151,P11229,1
DB00572,P08912,1
DB00714,P21918,1
DB00454,O15399,1
DB00496,P11229,1
DB00575,P08913,1
DB00734,P14416,1
DB00246,P28222,1
DB00208,Q9H244,1
DB00413,P21917,1
DB00368,P13945,1
DB00320,P41595,1
DB00480,P33151,1
DB00697,P18089,1
DB01142,P25021,1
DB00367,P03372,1
DB01367,P10415,1
DB06800,P41145,1
DB00773,P11388,1
DB00243,Q14524,1
DB00318,P35372,1
DB00897,P48169,1
DB01185,P03372,1
DB00836,P41145,1
DB01136,P35348,1
DB00211,P35348,1
DB01558,P28472,1
DB00187,P08588,1
DB00788,P35354,1
DB00975,O76074,1
DB00571,P08908,1
DB00475,P18505,1
DB00519,P12821,1
DB01142,P08912,1
DB00850,P14416,1
DB00715,P28223,1
DB00327,P35372,1
DB00316,P35354,1
DB00887,P13569,1
DB00318,P41145,1
DB01184,P35462,1
DB01618,P14416,1
DB00371,P14867,1
DB06216,P50406,1
DB06204,P23975,1
DB00361,P07437,1
DB00494,P21964,1
DB00975,P00813,1
DB00307,P28702,1
DB01064,P28482,1
DB01238,P35368,1
DB01041,P21802,1
DB00231,Q8N1C3,1
DB00920,Q07343,1
DB00829,P28472,1
DB00622,Q13936,1
DB00897,O14764,1
DB00363,P35462,1
DB01149,P28223,1
DB00804,P08172,1
DB00608,P09210,1
DB00374,Q03181,1
DB00933,P28223,1
DB01186,P18825,1
DB00690,P24046,1
DB01224,P21728,1
DB00364,P01133,1
DB00897,P34903,1
DB00458,P20309,1
DB00909,Q14524,1
DB01189,P42261,1
DB01059,P11388,1
DB00268,P28335,1
DB00572,P11229,1
DB00835,P08173,1
DB00334,P35348,1
DB01268,P07333,1
DB01079,P41595,1
DB00690,P18507,1
DB00543,P31645,1
DB00450,P14416,1
DB00313,Q9UKV0,1
DB00811,P22413,1
DB00543,P14867,1
DB01233,Q13639,1
DB00292,P14867,1
DB00700,P08235,1
DB01200,P41595,1
DB01017,P99999,1
DB00363,P50406,1
DB00687,P10275,1
DB00652,Q99720,1
DB00227,P20701,1
DB01128,P10275,1
DB01142,P08173,1
DB00905,P34995,1
DB01085,P11229,1
DB00690,P28476,1
DB01623,P21728,1
DB00474,P14867,1
DB01273,P32297,1
DB00907,P11229,1
DB00659,Q8TCU5,1
DB00441,P30085,1
DB00502,P14416,1
DB00418,P14867,1
DB00247,P28223,1
DB00654,P43088,1
DB01184,P14416,1
DB01105,P31645,1
DB00363,P21917,1
DB00289,P31645,1
DB00708,P35372,1
DB00379,Q14524,1
DB00619,P04629,1
DB00205,P00374,1
DB00413,P28222,1
DB01406,P30968,1
DB01224,P14416,1
DB00668,P25100,1
DB01238,P50406,1
DB00909,Q9NY46,1
DB01186,P21917,1
DB01149,Q01959,1
DB01023,P63316,1
DB00795,O14920,1
DB00376,P08912,1
DB00481,Q92731,1
DB01136,Q12809,1
DB00242,Q7LG56,1
DB01174,P36544,1
DB01200,P28223,1
DB00871,P07550,1
DB00371,P48169,1
DB00246,P35462,1
DB00349,O14764,1
DB00964,P08913,1
DB00368,P35368,1
DB00198,Q99519,1
DB00915,Q8TCU5,1
DB00280,P11229,1
DB00418,Q13002,1
DB00357,P11511,1
DB00216,P28221,1
DB00818,P35499,1
DB00734,P28223,1
DB00246,P08173,1
DB00904,P46098,1
DB00907,Q9Y5Y9,1
DB01142,P23975,1
DB00297,P34995,1
DB00285,Q01959,1
DB01224,P18089,1
DB00349,P28476,1
DB00231,Q99928,1
DB00480,P35354,1
DB06800,P35372,1
DB00346,P35348,1
DB00831,P63316,1
DB01224,P28335,1
DB00268,P28222,1
DB00296,Q9Y5Y9,1
DB00268,P21918,1
DB01337,Q15822,1
DB00368,P08588,1
DB00740,Q14524,1
DB00986,P11229,1
DB00559,P24530,1
DB01036,P08172,1
DB01337,P08172,1
DB00344,P31645,1
DB00497,P41143,1
DB00799,P10276,1
DB00320,P08913,1
DB00818,P28472,1
DB01623,P28223,1
DB00458,P28223,1
DB00883,P16066,1
DB00991,P35354,1
DB00228,Q12791,1
DB01068,P18507,1
DB01595,O14764,1
DB00521,P08588,1
DB00572,P08173,1
DB00184,P30926,1
DB00690,P14867,1
DB00308,Q12809,1
DB00193,P28335,1
DB00714,P21728,1
DB00393,Q01668,1
DB00594,P37088,1
DB01023,Q01668,1
DB01062,P20309,1
DB00668,P35368,1
DB00333,P41143,1
DB00248,P34969,1
DB00321,Q09470,1
DB00714,P21917,1
DB01273,P43681,1
DB00349,Q99928,1
DB00334,P11229,1
DB06204,P41143,1
DB00714,P28223,1
DB01224,P50406,1
DB00248,P41595,1
DB00381,Q08289,1
DB00288,P04083,1
DB00181,Q9UBS5,1
DB01105,Q01959,1
DB00835,P08912,1
DB00215,P31645,1
DB01115,Q08289,1
DB01183,P03372,1
DB00683,P47870,1
DB01200,P28335,1
DB01200,P35348,1
DB00334,P21728,1
DB01142,P08913,1
DB01612,P16066,1
DB01595,P34903,1
DB00413,P28221,1
DB00203,O76074,1
DB00434,P28335,1
DB00836,O00555,1
DB00461,P35354,1
DB00264,P07550,1
DB00230,O00555,1
DB00231,P28472,1
DB00327,P41145,1
DB00839,P48048,1
DB00829,P34903,1
DB00540,P08912,1
DB00640,P29275,1
DB01595,Q99928,1
DB01023,P54750,1
DB00502,P21728,1
DB01169,P05412,1
DB01173,Q9Y5Y9,1
DB00374,P43119,1
DB00533,P35354,1
DB06212,P30518,1
DB00321,Q9UK17,1
DB01229,Q9H4B7,1
DB00905,P43115,1
DB00349,P34903,1
DB01068,P18505,1
DB01558,P18505,1
DB00794,P48169,1
DB00191,P21397,1
DB00622,P20309,1
DB01067,P37231,1
DB00622,P08172,1
DB00404,P14867,1
DB01226,P20309,1
DB00929,P43116,1
DB06204,P46098,1
DB01162,P35348,1
DB00382,P22303,1
DB00334,P28222,1
DB00548,P14679,1
DB00351,P04150,1
DB00398,P35916,1
DB00988,P14416,1
DB00806,Q07343,1
DB06274,P41143,1
DB01200,P28221,1
DB00897,P24046,1
DB01364,P23975,1
DB00622,P35368,1
DB00246,P08913,1
DB00398,P35968,1
DB00909,P00918,1
DB00586,O43525,1
DB00897,P18507,1
DB01200,P18825,1
DB00673,P25103,1
DB00841,P07550,1
DB00731,P37231,1
DB00795,P23219,1
DB01142,P14416,1
DB00368,P25100,1
DB01577,P21397,1
DB01142,P31645,1
DB00904,P28222,1
DB01119,P00918,1
DB00961,Q9Y5Y9,1
DB01242,P41595,1
DB00184,P32297,1
DB00630,P38606,1
DB00368,P35348,1
DB00312,Q13002,1
DB01088,P34995,1
DB00814,P35354,1
DB00561,O14649,1
DB06216,P08588,1
DB01104,Q01959,1
DB01006,P11511,1
DB00869,P00918,1
DB00690,P34903,1
DB00490,P14416,1
DB01087,P08729,1
DB00988,P21728,1
DB00518,Q71U36,1
DB00703,P00918,1
DB00683,P28472,1
DB00909,O43497,1
DB00968,P08913,1
DB00590,Q12809,1
DB01069,P35348,1
DB00594,P78348,1
DB06204,P41145,1
DB00334,P35462,1
DB01157,P00374,1
DB01236,P03886,1
DB00905,P42330,1
DB01200,P18089,1
DB00502,P28223,1
DB01215,P18505,1
DB00242,P09884,1
DB00790,P12821,1
DB00835,P20309,1
DB00679,P35368,1
DB00648,P15538,1
DB00491,O43451,1
DB06216,P41595,1
DB00909,P27338,1
DB01185,P10275,1
DB00376,P08172,1
DB00222,Q14654,1
DB00979,P11229,1
DB01142,P35368,1
DB00619,P07333,1
DB00346,P25100,1
DB01174,P48169,1
DB01186,P08913,1
DB00674,P17787,1
DB00674,P43681,1
DB00952,P28222,1
DB01268,P16234,1
DB00721,P46098,1
DB01224,P08908,1
DB01400,P22303,1
DB00978,P11388,1
DB01068,P30536,1
DB01064,P13945,1
DB00539,P03372,1
DB00228,P03886,1
DB00661,P54284,1
DB00776,Q14524,1
DB00829,P18505,1
DB01409,P20309,1
DB00404,P34903,1
DB00808,P51787,1
DB00952,P30939,1
DB00477,P35348,1
DB01158,P05023,1
DB01047,P04150,1
DB00925,P18089,1
DB00418,P42262,1
DB00590,P35368,1
DB00363,P34969,1
DB00751,P25021,1
DB00909,Q9NY72,1
DB01142,P08908,1
DB00371,P34903,1
DB00381,Q13936,1
DB01173,Q05586,1
DB00897,P47870,1
DB00248,P28221,1
DB00580,P35354,1
DB00669,P28221,1
DB00384,P51172,1
DB01085,P08172,1
DB00872,P30518,1
DB01215,Q8N1C3,1
DB00598,P07550,1
DB00321,P25100,1
DB01101,P04818,1
DB00850,P21728,1
DB01215,P14867,1
DB00532,Q14524,1
DB00619,P09619,1
DB00418,P36544,1
DB00836,P35372,1
DB00842,P28476,1
DB00585,P25021,1
DB00050,P22888,1
DB00904,Q13639,1
DB00714,P28221,1
DB00864,P62942,1
DB01149,P28335,1
DB00953,P28222,1
DB01151,P20309,1
DB00335,P08588,1
DB00227,P04035,1
DB01041,P35354,1
DB00281,Q9Y5Y9,1
DB00897,Q99928,1
DB00683,P48169,1
DB00310,Q13621,1
DB06216,P25021,1
DB01162,Q12809,1
DB01238,P28222,1
DB01110,Q12791,1
DB01193,P07550,1
DB00924,P28223,1
DB00363,P18825,1
DB00312,P34903,1
DB00615,P14625,1
DB00186,P48169,1
DB00674,P36544,1
DB01151,P28223,1
DB01242,P23975,1
DB00572,P20309,1
DB01132,P37231,1
DB01238,P35462,1
DB00162,P09455,1
DB00246,P20309,1
DB00674,P30926,1
DB00358,P29274,1
DB00327,P41143,1
DB00586,P35499,1
DB00809,P11229,1
DB01200,P25100,1
DB01248,P10415,1
DB00363,P35348,1
DB01224,P28222,1
DB01183,P41145,1
DB00960,P08588,1
DB00288,P04150,1
DB01073,P09884,1
DB00999,O43570,1
DB00349,P18505,1
DB01215,P34903,1
DB00490,P08908,1
DB04845,Q13509,1
DB00401,Q13936,1
DB00198,P23141,1
DB00763,P07202,1
DB01069,P20309,1
DB00297,Q9Y5Y9,1
DB00540,P25100,1
DB00231,P34903,1
DB06212,P37288,1
DB01151,P08912,1
DB01186,P35348,1
DB00475,P28476,1
DB00242,P31350,1
DB00989,P22303,1
DB00784,P35354,1
DB01204,P11388,1
DB01151,P31645,1
DB01186,P35368,1
DB00683,P24046,1
DB00586,P35354,1
DB00246,P08912,1
DB00788,P23219,1
DB01165,P11388,1
DB00175,P04035,1
DB00421,P08235,1
DB00683,P14867,1
DB00728,P08172,1
DB00521,P07550,1
DB01242,P31645,1
DB00714,P28222,1
DB01224,P08173,1
DB01268,P17948,1
DB00373,P07550,1
DB04844,Q05940,1
DB00363,P21728,1
DB01068,P28472,1
DB00246,P14416,1
DB00349,Q8N1C3,1
DB00334,P20309,1
DB01238,P08908,1
DB00496,P08173,1
DB01149,P08913,1
DB00321,P08172,1
DB01210,P08588,1
DB01618,P08908,1
DB00829,Q99928,1
DB00370,P28223,1
DB00404,Q99928,1
DB00929,P43115,1
DB00422,Q01959,1
DB00454,Q13224,1
DB00794,P42262,1
DB00703,P22748,1
DB01159,O15554,1
DB00458,P31645,1
DB01236,P14867,1
DB01023,Q08289,1
DB01169,P27361,1
DB00863,P25021,1
DB00727,P16066,1
DB00248,P08913,1
DB00349,P48169,1
DB00197,Q99808,1
DB00844,P41145,1
DB01364,P35348,1
DB01595,P28476,1
DB01224,P34969,1
DB00398,P36888,1
DB00683,P18505,1
DB01143,P10696,1
DB01194,P22748,1
DB01238,P11229,1
DB00393,Q13698,1
DB01017,P29466,1
DB01076,P35869,1
DB00651,Q08499,1
DB00690,P47870,1
DB01268,P10721,1
DB00668,P08913,1
DB00952,P28221,1
DB01119,Q14654,1
DB00783,O75469,1
DB00477,P35368,1
DB01012,P41180,1
DB00721,Q01959,1
DB00350,P48048,1
DB01174,P43681,1
DB00799,P13631,1
DB00898,P00326,1
DB00404,P18505,1
DB00927,P25021,1
DB00897,P28476,1
DB01378,P05023,1
DB00541,P68366,1
DB00475,P47870,1
DB00540,P23975,1
DB00484,P08913,1
DB00696,P35348,1
DB01410,P04150,1
DB01041,P01375,1
DB01005,P23921,1
DB01014,P23219,1
DB00404,O14764,1
DB01115,Q01668,1
DB00659,Q14416,1
DB00321,P41145,1
DB00715,P08912,1
DB00611,P35372,1
DB00598,P08588,1
DB00674,Q15822,1
DB00732,Q15822,1
DB00887,Q13621,1
DB01036,P20309,1
DB00804,P11229,1
DB01159,P48549,1
DB00401,Q08289,1
DB00477,P28223,1
DB00246,P08172,1
DB00247,P34969,1
DB00842,Q8N1C3,1
DB00622,P08173,1
DB00844,P41143,1
DB00683,Q8N1C3,1
DB00733,P22303,1
DB01189,P03886,1
DB01029,P05412,1
DB00920,P27815,1
DB00915,P14416,1
DB00518,P68371,1
DB00491,P10253,1
DB00248,P08908,1
DB00228,P42261,1
DB00806,O76074,1
DB00499,P10275,1
DB01577,P08913,1
DB00337,P42345,1
DB00413,P21918,1
DB00418,P43681,1
DB01356,P42263,1
DB01105,P23975,1
DB01205,P14867,1
DB00216,P30939,1
DB00661,P31645,1
DB00390,P05023,1
DB00842,P18505,1
DB00191,Q01959,1
DB00683,Q99928,1
DB01224,P28223,1
DB00740,Q9UPY5,1
DB00594,P51172,1
DB01110,Q16558,1
DB04861,P07550,1
DB01064,P27986,1
DB01577,P18089,1
DB01039,O60882,1
DB00630,P23469,1
DB00695,P00918,1
DB00459,P09455,1
DB01577,Q05940,1
DB01068,Q99928,1
DB00201,Q07343,1
DB00434,P28223,1
DB00431,P23416,1
DB00349,P28472,1
DB00285,P23975,1
DB00999,Q12791,1
DB00246,P28335,1
DB01017,P09917,1
DB00811,P49902,1
DB00872,P37288,1
DB00661,Q12809,1
DB00431,P48167,1
DB01238,P46098,1
DB01177,P11388,1
DB00252,Q14524,1
DB00661,Q14524,1
DB00248,P28223,1
DB01068,P24046,1
DB01079,P28223,1
DB01218,Q12809,1
DB01073,P23921,1
DB06274,P35372,1
DB00242,P56282,1
DB00268,P18089,1
DB00246,P21918,1
DB01136,P17302,1
DB01254,P09619,1
DB00988,P21918,1
DB00696,P25100,1
DB00273,P14867,1
DB00323,P21964,1
DB01618,P28223,1
DB00186,P28476,1
DB00631,P23921,1
DB00295,P41143,1
DB00540,P08173,1
DB00186,P18507,1
DB00842,Q99928,1
DB01611,Q9NR96,1
DB00820,O76074,1
DB00687,P08235,1
DB00349,P47870,1
DB00831,P14416,1
DB01115,O95180,1
DB00276,P11388,1
DB00384,P51170,1
DB01364,P22303,1
DB01088,Q08499,1
DB06216,P21728,1
