DB01068,P20248,1
DB00321,P02787,1
DB01215,P69905,1
DB00408,P35916,1
DB00712,P29474,1
DB00842,P20248,1
DB01224,P05093,1
DB00728,P10828,1
DB00182,P01589,1
DB00248,P05093,1
DB00685,P19634,1
DB01186,P10721,1
DB01238,Q9Y6M9,1
DB00622,P09917,1
DB01618,P10721,1
DB00734,P53985,1
DB01595,Q08462,1
DB00458,Q16651,1
DB00242,P02749,1
DB00661,Q05655,1
DB00683,Q08462,1
DB00334,P60880,1
DB00745,P42330,1
DB00216,O15270,1
DB00404,P15121,1
DB01043,P55017,1
DB00222,Q03405,1
DB06711,P08908,1
DB00268,P08246,1
DB01023,P42684,1
DB00257,Q14626,1
DB01068,Q13526,1
DB01185,P78417,1
DB00751,P02787,1
DB01169,P30988,1
DB00586,Q9UNI1,1
DB00708,P22033,1
DB00277,Q9Y5K3,1
DB00731,P21695,1
DB00598,Q9Y5Y9,1
DB00559,P20309,1
DB00540,P50416,1
DB01110,Q04771,1
DB00907,P36021,1
DB00458,P50416,1
DB01069,P10721,1
DB00457,P02787,1
DB00434,P09884,1
DB01367,Q8N142,1
DB00669,O43708,1
DB00829,P18283,1
DB01254,P22413,1
DB01200,P60880,1
DB00656,P30518,1
DB01087,P80075,1
DB00908,Q15046,1
DB00690,O00329,1
DB01214,P48443,1
DB00999,P00352,1
DB00321,P10721,1
DB01254,P43681,1
DB00731,P00742,1
DB00734,P40925,1
DB00953,P38484,1
DB00692,P02787,1
DB01595,O00329,1
DB00679,P02787,1
DB01169,P31785,1
DB00376,O43772,1
DB00619,P04004,1
DB01064,P07858,1
DB00315,O43708,1
DB01205,P18283,1
DB00363,P10721,1
DB00904,P02792,1
DB00918,P53985,1
DB00273,P50440,1
DB00806,P48637,1
DB00202,O75380,1
DB01110,P11229,1
DB00796,P34995,1
DB01234,P10912,1
DB01136,Q9Y5Y9,1
DB00929,P32320,1
DB00357,Q9NY72,1
DB00200,P49915,1
DB01242,P09884,1
DB00246,P30613,1
DB01182,Q15046,1
DB00683,P69905,1
DB00715,P10721,1
DB00280,P53350,1
DB00277,P07339,1
DB01151,P02787,1
DB00459,Q14181,1
DB00231,Q15661,1
DB01198,P15121,1
DB01174,P23975,1
DB00683,Q13526,1
DB00622,P02818,1
DB01110,P35228,1
DB00247,O15270,1
DB00358,P07339,1
DB00810,O75380,1
DB00381,Q02880,1
DB00622,P51511,1
DB00802,P22033,1
DB00909,Q8N142,1
DB01356,P19838,1
DB00204,P11229,1
DB00571,P48443,1
DB00897,Q15661,1
DB00231,O60674,1
DB00210,Q14181,1
DB00184,P31645,1
DB00475,Q13526,1
DB00661,P42684,1
DB00413,Q9H3N8,1
DB00246,P05093,1
DB00674,O15066,1
DB00721,P31645,1
DB01136,P00450,1
DB00818,O00329,1
DB00404,O60674,1
DB00780,Q6IA69,1
DB00909,P63208,1
DB01185,P39086,1
DB00704,P04181,1
DB00696,P08908,1
DB00973,P11021,1
DB00665,P05091,1
DB01079,P08246,1
DB01115,P41143,1
DB00721,P36021,1
DB00870,P29474,1
DB00714,O43708,1
DB00794,P12931,1
DB00695,P04626,1
DB01291,P48443,1
DB00381,Q9NXE4,1
DB01204,P19634,1
DB00842,Q08462,1
DB01406,P05091,1
DB00925,P48443,1
DB00986,O75380,1
DB00231,P23975,1
DB01076,Q9UGN5,1
DB00586,P27797,1
DB01036,P30613,1
DB00268,P10721,1
DB01068,P41231,1
DB00285,P78540,1
DB00850,P35372,1
DB01169,Q92887,1
DB00749,O15554,1
DB00835,O43772,1
DB00373,P48443,1
DB01029,Q92887,1
DB01136,P02649,1
DB01406,P04035,1
DB00554,P35626,1
DB01151,P28331,1
DB01039,P22830,1
DB00227,P13612,1
DB01161,P10828,1
DB00679,P11229,1
DB00193,O60701,1
DB01254,P33681,1
DB00708,O60701,1
DB00246,P08908,1
DB01196,Q03013,1
DB00434,O75380,1
DB01186,P08246,1
DB00540,P30518,1
DB00696,P02818,1
DB06274,P22033,1
DB00268,Q9Y6M9,1
DB01106,Q16718,1
DB01186,P08908,1
DB00897,P20248,1
DB00818,O60674,1
DB00203,P48637,1
DB01114,P01589,1
DB00783,P08700,1
DB01186,O43708,1
DB01238,Q9H3N8,1
DB01224,P42330,1
DB00836,P41143,1
DB00999,P04083,1
DB00388,P02787,1
DB01224,P02818,1
DB01198,P17174,1
DB00989,Q9H6Z9,1
DB00690,Q15661,1
DB01196,Q08345,1
DB00831,P35372,1
DB00418,P17174,1
DB00333,P04181,1
DB00276,P19634,1
DB00734,P09884,1
DB00794,P56696,1
DB00925,P02787,1
DB00188,O60706,1
DB00193,P28331,1
DB00696,P02787,1
DB00540,O75380,1
DB00594,P11498,1
DB01017,Q08257,1
DB00440,P34896,1
DB01184,Q9Y6M9,1
DB01156,P28331,1
DB00598,P48443,1
DB00425,P18283,1
DB00903,P04626,1
DB06216,P06746,1
DB00850,P41143,1
DB00412,P00742,1
DB01130,P78417,1
DB00398,P10826,1
DB00674,Q9UNA0,1
DB00268,P53985,1
DB00327,O60701,1
DB01013,P78417,1
DB01186,P02787,1
DB00281,P05546,1
DB00997,P19634,1
DB00590,P02818,1
DB00363,P16220,1
DB01143,P51681,1
DB00714,P08246,1
DB01238,P08908,1
DB01041,P25100,1
DB01224,P60880,1
DB00533,P05164,1
DB01200,P08246,1
DB01114,P78540,1
DB00186,Q13526,1
DB00277,P10109,1
DB01238,P35916,1
DB04839,P05091,1
DB00933,P35372,1
DB00363,P42330,1
DB00334,P10828,1
DB01595,O60674,1
DB00768,P19320,1
DB00694,P19634,1
DB00268,P60880,1
DB00384,P07202,1
DB00822,P22888,1
DB01110,Q14626,1
DB00673,P48551,1
DB01095,P13612,1
DB00363,Q16671,1
DB00350,P35626,1
DB00543,P02787,1
DB00373,Q9Y5Y9,1
DB01159,P68363,1
DB00661,P06280,1
DB01268,Q9UPY5,1
DB00842,P41231,1
DB00988,P35916,1
DB00476,P78540,1
DB00708,P19429,0
DB06204,O15269,0
DB01200,Q9BYF1,0
DB01110,P13051,0
DB00404,P62993,0
DB01105,P20941,0
DB00571,Q9GZT9,0
DB00246,Q16760,0
DB01254,Q13748,0
DB00594,O43708,0
DB00862,Q03154,0
DB00280,P56696,0
DB00162,P23743,0
DB00282,P02585,0
DB00674,Q8WUI4,0
DB00909,P21731,0
DB00457,P08709,0
DB00661,O00555,0
DB00734,P62750,0
DB01029,P16455,0
DB00210,P04035,0
DB00050,P0C0L4,0
DB00247,P04181,0
DB00449,Q9UP95,0
DB00175,Q15102,0
DB00909,P41235,0
DB01238,P25311,0
DB00640,P01730,0
DB01036,P22830,0
DB00408,P10114,0
DB00316,Q16881,0
DB01068,O43676,0
DB00281,P33981,0
DB01039,P23219,0
DB01406,P55769,0
DB01185,Q9NVH6,0
DB01115,P06396,0
DB00178,P01308,0
DB01148,P08243,0
DB00268,Q9UBX1,0
DB00692,Q9P2W7,0
DB00809,Q13085,0
DB00246,P23381,0
DB01169,P49247,0
DB00542,P78559,0
DB00502,P49137,0
DB00216,P01133,0
DB00277,P42262,0
DB00697,O00141,0
DB00268,P05107,0
DB00586,Q9UBX3,0
DB06216,P48544,0
DB00836,P07360,0
DB00806,Q96HD9,0
DB00898,P29074,0
DB00921,Q5JAM2,0
DB01320,P05787,0
DB00315,P00751,0
DB00814,P68871,0
DB00605,Q9NPG2,0
DB00861,P00488,0
DB00346,Q13126,0
DB01242,P46459,0
DB00714,Q9UGN5,0
DB00321,Q92696,0
DB06204,P38435,0
DB01193,Q9NRX3,0
DB00679,P54819,0
DB00475,Q9UBN7,0
DB00740,Q9BYC2,0
DB00458,P10144,0
DB01577,P55017,0
DB01200,P11309,0
DB00842,Q8NFW8,0
DB01062,P22607,0
DB01558,Q14832,0
DB00277,P80192,0
DB00377,P45880,0
DB01159,P35499,0
DB00661,P07307,0
DB00480,P60953,0
DB00991,P30153,0
DB01238,P40429,0
DB01069,Q9UKQ2,0
DB00963,Q08289,0
DB01119,Q16853,0
DB00734,Q5JAM2,0
DB01364,Q16873,0
DB00690,Q86YB8,0
DB01226,Q5JAM2,0
DB00273,P15121,0
DB00898,P14550,0
DB00246,A6NG28,0
DB00308,P48061,0
DB00246,Q03431,0
DB00368,P49789,0
DB00908,O94766,0
DB01174,P04049,0
DB00909,P99999,0
DB01236,O15144,0
DB00492,P56282,0
DB00198,P61024,0
DB01149,Q12791,0
DB01595,P50406,0
DB00193,O00329,0
DB00806,Q99418,0
DB00401,P07741,0
DB00537,P09038,0
DB00780,Q04760,0
DB00350,Q16620,0
DB00835,Q16515,0
DB00679,Q03393,0
DB00714,P23467,0
DB00490,P05546,0
DB00571,P08253,0
DB00334,Q96QU6,0
DB01184,P09211,0
DB00346,P43007,0
DB00758,P10415,0
DB01327,P05177,0
DB00248,P13929,0
DB00590,P28702,0
DB00753,P47929,0
DB00685,Q9Y689,0
DB00829,Q96HD9,0
DB00978,Q5JTZ9,0
DB00384,O95477,0
DB00184,P02788,0
DB00518,P35241,0
DB00382,P62136,0
DB01159,P45983,0
DB00315,P17174,0
DB00571,Q99928,0
DB01136,P07550,0
DB00953,Q92830,0
DB00458,P29275,0
DB00927,P12314,0
DB00772,P36959,0
DB00321,P29274,0
DB00204,Q16790,0
DB01427,P11362,0
DB01068,P61073,0
DB00843,O75469,0
DB00929,P35241,0
DB00489,P00813,0
DB00975,Q9NQX3,0
DB00393,Q07912,0
DB01169,P08473,0
DB00215,Q15418,0
DB00668,P69905,0
DB06212,O95182,0
DB00398,P23258,0
DB00648,P22607,0
DB00651,P04626,0
DB00799,P49411,0
DB00715,O60664,0
DB00622,Q16873,0
DB00768,Q06187,0
DB01215,P11230,0
DB00381,P68366,0
DB01238,Q13332,0
DB00188,P22392,0
DB00524,P29508,0
DB01041,P04746,0
DB06212,P29474,0
DB00908,P06850,0
DB01254,Q03431,0
DB00413,P41250,0
DB00475,P01589,0
DB01200,P10696,0
DB00497,P63027,0
DB00594,P15144,0
DB01159,P09669,0
DB01101,P48736,0
DB00242,P09417,0
DB01236,Q14541,0
DB01268,P14543,0
DB00674,Q07817,0
DB01069,P04629,0
DB00622,P42768,0
DB01142,Q8NEB9,0
DB00293,O60493,0
DB00988,P30419,0
DB00363,P52333,0
DB00696,P63000,0
DB01161,P06744,0
DB00497,Q92947,0
DB00177,P10646,0
DB01238,Q92569,0
DB00960,P41240,0
DB00674,P19235,0
DB00449,P23378,0
DB00370,Q9UK17,0
DB01161,O15066,0
DB04896,P99999,0
DB00749,P36959,0
DB00276,Q9UKV0,0
DB01169,P07686,0
DB01577,Q9P0J0,0
DB00285,Q14957,0
DB01268,P42345,0
DB00408,Q9NY65,0
DB01275,P09417,0
DB00605,P30273,0
DB00337,P48544,0
DB00540,P09382,0
DB00188,Q8IVA8,0
DB00316,P17538,0
DB04861,P05165,0
DB00273,Q03405,0
DB00851,P30838,0
DB01023,O15382,0
DB00246,Q08462,0
DB00887,Q96C24,0
DB00413,P35398,0
DB00312,P20309,0
DB01186,Q14749,0
DB00999,P24347,0
DB00703,P12268,0
DB00887,Q15102,0
DB00439,O95477,0
DB00870,P36544,0
DB00184,Q16539,0
DB00813,P35247,0
DB00683,P46926,0
DB01193,Q15418,0
DB01009,Q9NYX4,0
DB00615,O15554,0
DB00461,Q13258,0
DB00909,P47901,0
DB00920,P28072,0
DB01595,P08729,0
DB01169,P28221,0
DB00381,P34903,0
DB00246,P34972,0
DB00327,P25100,0
DB01037,Q99460,0
DB00411,P15502,0
DB00619,Q9ULA0,0
DB00186,Q9Y6Y9,0
DB01410,P24666,0
DB00404,Q92876,0
DB01030,P03956,0
DB01088,Q9H3N8,0
DB01182,P01100,0
DB01238,O43252,0
DB00734,P20941,0
DB00773,P51149,0
DB01157,P07204,0
DB00162,Q92947,0
DB00368,P43681,0
DB01233,Q15648,0
DB00459,P43005,0
DB06216,Q8IWT1,0
DB00541,P08588,0
DB00959,P05067,0
DB00594,P09211,0
DB00734,P10600,0
DB00696,P11717,0
DB01268,Q9UJ70,0
DB00231,P16066,0
DB01184,O15143,0
DB01151,P00441,0
DB01577,P42684,0
DB00374,P11511,0
DB00502,P06132,0
DB00896,P17213,0
DB00983,Q05940,0
DB00554,O60760,0
DB00904,P01031,0
DB00905,P28070,0
DB00281,P07550,0
DB01142,P08581,0
DB00180,O95665,0
DB01151,Q9UKV0,0
DB00899,P10696,0
DB01068,P23378,0
DB00813,Q5JTZ9,0
DB00323,Q9Y678,0
DB00247,P33176,0
DB00835,P11168,0
DB00624,P29275,0
DB00459,P07602,0
DB00182,P02746,0
DB01119,O60882,0
DB00651,P05121,0
DB00363,Q15120,0
DB01186,Q93088,0
DB00712,P30084,0
DB00206,Q01718,0
DB00491,P00558,0
DB00248,P42261,0
DB00363,Q99928,0
DB00334,P49257,0
DB00413,P14555,0
DB06216,P06400,0
DB00561,Q5JTZ9,0
DB00421,P04183,0
DB00915,P41240,0
DB00964,Q9Y478,0
DB06216,P47985,0
DB00216,P42768,0
DB00818,P07741,0
DB00690,P23946,0
DB01234,Q9UHI5,0
DB00476,Q9Y2I1,0
DB00714,P22303,0
DB01409,P14416,0
DB00431,O00763,0
DB00533,P25021,0
DB00431,P01024,0
DB00960,Q9Y689,0
DB01224,P32745,0
DB00697,Q9Y2I1,0
DB06204,Q9BZX2,0
DB01273,P35241,0
DB00622,P15170,0
DB00594,P22314,0
DB00615,Q13526,0
DB00280,P01579,0
DB00186,P06858,0
DB00706,Q5T6L4,0
DB00288,Q16099,0
DB00413,Q15596,0
DB00337,P08908,0
DB00481,P13688,0
DB00334,Q9UBS5,0
DB00181,O95477,0
DB01120,Q06520,0
DB00909,P04271,0
DB01558,Q9NQX3,0
DB00949,P35237,0
DB00642,P62312,0
DB00780,P33981,0
DB01238,P19801,0
DB00184,O76074,0
DB01185,Q8N1C3,0
DB00193,Q13285,0
DB00404,P07858,0
DB04845,P60953,0
DB00349,P17405,0
DB00242,P18509,0
DB00449,Q9UHQ9,0
DB01151,P32119,0
DB00320,Q9Y6M4,0
DB00571,P04083,0
DB01165,P47872,0
DB01183,P09104,0
DB01378,P05062,0
DB00924,P19793,0
DB00905,O95182,0
DB00384,P61586,0
DB01612,P60568,0
DB00872,Q99661,0
DB01159,P15291,0
DB00623,P04156,0
DB00690,P24941,0
DB00321,Q8IWL2,0
DB00683,P08912,0
DB01162,P08729,0
DB00480,O14965,0
DB01169,P02743,0
DB01041,P53609,0
DB00586,Q99933,0
DB00674,P09848,0
DB00829,P35568,0
DB00321,P23528,0
DB01611,P19404,0
DB00499,Q07837,0
DB00268,P62829,0
DB00642,P20594,0
DB00608,O14983,0
DB00390,O14936,0
DB00819,P49069,0
DB00876,P13051,0
DB00586,P06576,0
DB00248,P09104,0
DB06216,O60493,0
DB00898,P42684,0
DB00210,O14757,0
DB01114,P01009,0
DB01098,Q15382,0
DB01032,P67775,0
DB00988,P15289,0
DB00411,O43772,1
DB00836,Q04760,1
DB00396,P04035,1
DB00203,P24347,1
DB01151,P48443,1
DB00321,P02818,1
DB01142,P06746,1
DB00659,P14784,1
DB00440,P23921,1
DB00315,P30518,1
DB00288,P78417,1
DB00206,O95477,1
DB00458,P09917,1
DB01069,O75380,1
DB01215,O60674,1
DB00753,P14867,1
DB01043,P10828,1
DB00740,P06213,1
DB00690,P23975,1
DB06204,P10828,1
DB00227,P09467,1
DB00363,P09917,1
DB00661,P63098,1
DB00908,P11229,1
DB01409,O43772,1
DB00228,P48039,1
DB00358,P10275,1
DB00918,O43708,1
DB00695,P35520,1
DB00651,Q9Y5K3,1
DB00458,P30613,1
DB00630,P21462,1
DB00216,O43708,1
DB00862,P24347,1
DB01079,P10721,1
DB00364,P48051,1
DB01189,P48039,1
DB00280,P30613,1
DB04896,P43116,1
DB00246,P09884,1
DB01115,Q05655,1
DB00481,Q03013,1
DB01194,P00352,1
DB00472,P78540,1
DB00696,P10721,1
DB00899,P22033,1
DB00321,O60701,1
DB00376,P50416,1
DB00594,P02452,1
DB00284,P16410,1
DB00393,P27695,1
DB00200,O43741,1
DB00489,P11229,1
DB00363,P35916,1
DB00273,P35520,1
DB01215,Q13526,1
DB00312,P56696,1
DB06216,P60880,1
DB00929,P35968,1
DB00586,P30531,1
DB00696,P53985,1
DB00411,P31645,1
DB01064,Q16831,1
DB00721,P01589,1
DB00334,P16220,1
DB00334,O75380,1
DB00502,P10721,1
DB00740,Q15046,1
DB00575,P08908,1
DB00518,P36873,1
DB01113,Q9Y5K3,1
DB01595,P69905,1
DB00870,P35626,1
DB01148,O43772,1
DB00912,P21695,1
DB01169,P14410,1
DB00530,P11387,1
DB01149,P08908,1
DB00652,O60701,1
DB00246,P53985,1
DB00669,P38484,1
DB00988,Q9H3N8,1
DB00782,O75380,1
DB00246,P40925,1
DB01248,P56181,1
DB00612,Q9Y5Y9,1
DB00363,O43772,1
DB00175,P13612,1
DB01186,P42330,1
DB01406,P01112,1
DB01068,Q15661,1
DB00898,P49448,1
DB00496,P09917,1
DB01097,P43004,1
DB00668,P02787,1
DB00813,O60701,1
DB00594,P00533,1
DB00248,P09884,1
DB00292,P18283,1
DB00572,P50416,1
DB00356,Q92781,1
DB00659,Q13003,1
DB01186,P09884,1
DB00829,P17174,1
DB00829,P41231,1
DB00714,P60880,1
DB00444,P19634,1
DB00641,P13612,1
DB00753,P41143,1
DB00887,P00568,1
DB00687,O95169,1
DB01558,O00329,1
DB01189,P34969,1
DB00844,P04181,1
DB01364,O95477,1
DB00408,P09884,1
DB00953,O43708,1
DB00178,P26640,1
DB01156,Q9UNA0,1
DB00756,O76074,1
DB01224,P50416,1
DB00925,P05093,1
DB01623,P35372,1
DB00608,P49336,1
DB01186,P35916,1
DB00999,Q92781,1
DB01258,Q16773,1
DB00953,P53985,1
DB00413,P35372,1
DB01558,P69905,1
DB01161,P36021,1
DB00897,O95622,1
DB00998,P53985,1
DB00363,P40925,1
DB00465,P29474,1
DB00537,P19634,1
DB00809,P50416,1
DB00651,P68366,1
DB01083,P49589,1
DB00201,P07339,1
DB00799,P21918,1
DB01119,Q92781,1
DB00277,P16109,1
DB00323,P14543,1
DB00333,P14784,1
DB00696,P35372,1
DB01233,O75380,1
DB00186,P20248,1
DB00794,P17174,1
DB00921,P22033,1
DB01142,P08246,1
DB00839,P19429,1
DB00822,Q9Y4W6,1
DB00909,P23467,1
DB00321,O43772,1
DB00990,P13727,1
DB00691,P41250,1
DB00421,P05091,1
DB01656,P16109,1
DB06216,O43708,1
DB01234,P78417,1
DB01268,P51168,1
DB01236,P34969,1
DB00364,P32927,1
DB00605,P29474,1
DB00162,O76054,1
DB01079,P02792,1
DB00184,P08069,1
DB00991,P35626,1
DB00696,O43708,1
DB00246,P42330,1
DB00993,P28702,1
DB01159,P11474,1
DB00337,Q14654,1
DB01073,P08620,1
DB01069,P30613,1
DB00619,P07204,1
DB00327,P22033,1
DB01149,P09884,1
DB01186,Q9H3N8,1
DB01159,P14784,1
DB00674,P11230,1
DB06204,P22033,1
DB00242,P14679,1
DB00296,P36021,1
DB00809,P30613,1
DB00619,P22413,1
DB00615,P61586,1
DB01088,P16109,1
DB00540,P78540,1
DB01159,P48039,1
DB00622,P50416,1
DB00321,P14867,1
DB00674,Q9H6Z9,1
DB00050,P49419,1
DB00829,P15121,1
DB00975,P16109,1
DB00497,O60701,1
DB00799,Q9UG56,1
DB00350,P19429,1
DB00335,Q9Y5Y9,1
DB00200,Q92731,1
DB01119,Q03405,1
DB00988,P35372,1
DB00869,P35520,1
DB00231,P18283,1
DB06216,P35372,1
DB00704,O60701,1
DB01226,O43772,1
DB00642,P26358,1
DB00907,Q15046,1
DB00431,P49448,1
DB00851,P14868,1
DB00590,P11229,1
DB00999,P27707,1
DB01088,P68366,1
DB00475,P41231,1
DB00714,P09884,1
DB00806,P00519,1
DB00996,P00519,1
DB01174,P12931,1
DB00962,P15121,1
DB01200,P09884,1
DB00952,P30518,1
DB01200,P40925,1
DB00831,P22459,1
DB00494,P14543,1
DB01158,P12081,1
DB00501,P06746,1
DB01393,P00742,1
DB00284,P42081,1
DB00804,O43772,1
DB00425,P17174,1
DB00371,P23975,1
DB01577,Q6IA69,1
DB00659,Q9NR82,1
DB00842,P18283,1
DB00205,P34896,1
DB01595,O95622,1
DB00937,P01589,1
DB00733,Q9H6Z9,1
DB00850,P35916,1
DB01119,P35520,1
DB01162,P02787,1
DB01242,Q16478,1
DB01182,P11229,1
DB00496,O75380,1
DB00903,P12081,1
DB00668,Q9Y5Y9,1
DB00907,P01589,1
DB01378,P12081,1
DB00751,P08908,1
DB00790,P26640,1
DB06209,P21673,1
DB01250,P06730,1
DB01409,P30613,1
DB01068,Q08462,1
DB00193,P09884,1
DB00612,P48443,1
DB00413,P10721,1
DB01224,P40925,1
DB01400,Q13936,1
DB01142,P42330,1
DB00246,O43772,1
DB00242,Q9UNI1,1
DB00363,O15270,1
DB00605,P35626,1
DB00586,P35626,1
DB00413,P09884,1
DB01068,P69905,1
DB00393,Q8NFA2,1
DB00622,P42684,1
DB01069,P02787,1
DB00652,P22033,1
DB00308,P11229,1
DB00363,O75380,1
DB00835,P09917,1
DB00268,P35372,1
DB00714,P35916,1
DB00307,P12277,1
DB00862,P48637,1
DB01043,P14784,1
DB01009,Q8IWT1,1
DB00368,P40925,1
DB00202,P30613,1
DB00794,P23975,1
DB00648,P21817,1
DB00784,P29474,1
DB00734,P30518,1
DB00907,O43772,1
DB01238,P16220,1
DB00996,Q9NXE4,1
DB01196,P08700,1
DB00195,P48443,1
DB00211,P02787,1
DB00497,P22033,1
DB00819,P63208,1
DB00921,P04181,1
DB01073,P08172,1
DB01005,P08620,1
DB00724,P07098,1
DB00768,P08519,1
DB00277,P00519,1
DB01577,P08908,1
DB00861,P35626,1
DB01174,P56696,1
DB01226,Q9H6Z9,1
DB00268,P08908,1
DB00794,Q14831,1
DB00630,O60882,1
DB00477,P35916,1
DB01618,O75380,1
DB01029,P34995,1
DB00458,P02787,1
DB00321,P50416,1
DB01611,Q99720,1
DB00477,P35372,1
DB00910,Q99062,1
DB01186,P60880,1
DB00795,P30531,1
DB01148,O75380,1
DB00248,P08908,1
DB00952,O43708,1
DB01142,P30613,1
DB00734,Q9Y6M9,1
DB01189,P18283,1
DB00351,P78417,1
DB01069,P50416,1
DB00331,P10745,1
DB01064,P60568,1
DB00573,P29474,1
DB00909,Q99933,1
DB00728,P31645,1
DB00706,P42330,1
DB00368,P02787,1
DB00334,Q9H3N8,1
DB01247,Q6IA69,1
DB00186,P15121,1
DB01200,P08908,1
DB01595,Q15661,1
DB00371,P18283,1
DB00433,P35372,1
DB00413,O43708,1
DB01268,P10826,1
DB00575,P40925,1
DB00191,P28331,1
DB00904,P10828,1
DB00920,P68366,1
DB01238,P30518,1
DB01032,P19440,1
DB00591,P78417,1
DB00393,Q02880,1
DB00316,P29474,1
DB01238,O75380,1
DB00559,P47871,1
DB00619,P10826,1
DB06216,P30518,1
DB01105,P01589,1
DB00572,O43772,1
DB01200,P10721,1
DB00524,P04083,1
DB01195,P27797,1
DB00398,P23368,1
DB00898,P23381,1
DB00200,P11388,1
DB00454,P37023,1
DB00819,P00352,1
DB00674,P40937,1
DB01268,P23368,1
DB01558,P17174,1
DB01086,P36021,1
DB00887,O43676,1
DB01174,P18283,1
DB01193,P48443,1
DB00475,P20248,1
DB00753,P18283,1
DB00491,P16410,1
DB00661,P78540,1
DB00246,O15270,1
DB00687,P05091,1
DB00908,Q9NYK1,1
DB00586,P05451,1
DB00162,P08559,1
DB00648,O96000,1
DB00398,Q07817,0
DB00571,P68133,0
DB00661,P20941,0
DB00762,P29074,0
DB00363,P06732,0
DB01151,Q12866,0
DB01149,P08100,0
DB00475,P19367,0
DB00881,P07237,0
DB01013,Q15418,0
DB00246,P06280,0
DB01036,Q03181,0
DB00422,Q13126,0
DB00227,P15559,0
DB00672,P08123,0
DB00768,P51553,0
DB00418,P14324,0
DB00396,P47989,0
DB00363,Q13936,0
DB06287,P20701,0
DB00413,O76074,0
DB00842,P35968,0
DB00543,P01584,0
DB01143,O76082,0
DB00459,P04350,0
DB00393,P10253,0
DB00850,P02675,0
DB00659,P15531,0
DB00197,P11233,0
DB01200,P62829,0
DB00203,O43612,0
DB01200,P11511,0
DB01558,O15530,0
DB01014,P09960,0
DB00863,Q8IWL2,0
DB00750,O75469,0
DB00690,P05981,0
DB00268,P10153,0
DB00661,P28702,0
DB00732,P07478,0
DB00842,P49247,0
DB01100,P09466,0
DB00905,Q96LB9,0
DB01104,P31785,0
DB00543,P21695,0
DB00674,P23945,0
DB01618,P29074,0
DB01595,P49146,0
DB00296,P12271,0
DB01591,P21695,0
DB00268,P16473,0
DB01273,P35354,0
DB01041,P36897,0
DB01577,Q15118,0
DB00603,P53778,0
DB00268,P00568,0
DB00268,Q92947,0
DB00502,P50406,0
DB00197,Q9NRX3,0
DB00690,P17405,0
DB00642,P40238,0
DB00630,Q08188,0
DB00834,P17213,0
DB00831,P04156,0
DB04896,P28472,0
