66,241,8.744727494896694
6,159,6.481486060122113
58,248,6.481486060122113
6,3,6.096910013008056
48,248,6.508638306165727
57,294,6.823908740944319
6,2,5.585026652029182
57,380,7.318758762624412
44,289,5.494850021680094
55,128,5.522878745280337
28,43,6.107905397309519
5,6,5.920818753952375
19,196,6.3872161432802645
28,245,6.173925197299173
16,130,7.187086643357144
20,324,5.958607314841775
3,294,8.958607314841775
22,199,5.4089353929735005
23,407,5.309803919971486
44,214,7.113509274827518
19,356,7.327902142064283
57,155,5.6777807052660805
24,356,5.886056647693163
22,29,5.920818753952375
12,166,6.229147988357855
56,209,7.769551078621726
16,417,7.022276394711152
61,179,5.619788758288394
60,185,6.443697499232712
22,85,6.920818753952375
66,101,6.113509274827518
66,426,5.309803919971486
56,422,7.214670164989233
29,42,6.431798275933005
40,435,5.920818753952375
58,415,8.698970004336019
63,171,6.3979400086720375
47,168,6.6020599913279625
31,118,6.251811972993799
60,172,5.585026652029182
52,61,7.008773924307505
32,37,6.468521082957745
22,300,6.638272163982407
31,299,8.468521082957745
29,385,6.251811972993799
56,5,7.337242168318426
34,37,6.356547323513812
57,207,9.67778070526608
31,394,7.721246399047171
58,9,7.4089353929735005
31,0,8.508638306165727
20,161,7.142667503568732
18,4,5.886056647693163
47,125,7.173925197299173
43,408,6.050609993355087
63,2,5.142667503568732
53,216,7.154901959985743
53,260,7.187086643357144
56,110,7.552841968657781
34,12,5.552841968657781
31,168,8.136677139879543
56,152,7.0
18,217,5.853871964321762
15,363,7.008773924307505
60,335,6.552841968657781
37,355,7.853871964321762
16,39,6.958607314841775
44,424,6.552841968657781
7,70,5.455931955649724
57,77,6.522878745280337
16,193,6.481486060122113
38,440,5.823908740944319
44,265,6.481486060122113
56,142,5.136677139879544
7,121,5.568636235841013
28,186,5.886056647693163
60,328,5.3872161432802645
39,7,7.6777807052660805
41,102,7.154901959985743
56,169,7.795880017344075
60,406,5.494850021680094
14,132,5.698970004336019
20,163,6.6020599913279625
26,127,5.259637310505756
5,257,5.481486060122113
57,227,6.7447274948966935
66,210,8.207608310501746
31,319,5.3979400086720375
29,27,6.180456064458132
45,234,5.3979400086720375
65,237,5.7447274948966935
10,378,5.568636235841013
15,84,7.886056647693163
4,9,6.102372908709558
53,217,5.376750709602099
66,37,7.920818753952375
6,384,5.6777807052660805
53,226,5.769551078621726
47,113,5.958607314841775
10,244,6.958607314841775
28,298,7.552841968657781
31,410,6.200659450546418
44,166,6.2441251443275085
31,373,7.552841968657781
65,37,6.6020599913279625
14,215,6.301029995663981
26,251,5.920818753952375
57,6,7.130768280269024
19,369,6.229147988357855
59,313,6.522878745280337
60,264,6.096910013008056
22,214,9.275724130399212
28,8,6.638272163982407
59,89,5.920818753952375
2,354,6.031517051446065
37,193,5.2839966563652006
36,340,6.267606240177032
14,17,5.769551078621726
17,201,9.18045606445813
57,373,6.853871964321762
9,440,5.769551078621726
56,192,7.721246399047171
58,225,5.698970004336019
47,247,6.119186407719209
48,299,6.154901959985743
5,404,6.327902142064283
38,104,6.431798275933005
45,52,5.431798275933005
6,20,5.2839966563652006
3,62,8.2839966563652
45,413,6.508638306165727
57,29,7.050609993355087
56,161,8.619788758288394
58,156,6.920818753952375
24,330,7.886056647693163
41,80,6.136677139879544
45,0,5.5376020021010435
5,173,5.886056647693163
36,117,5.769551078621726
56,396,6.853871964321762
15,27,5.638272163982407
60,224,5.886056647693163
31,192,6.5376020021010435
44,175,6.721246399047171
36,98,5.7447274948966935
66,7,7.309803919971486
28,218,5.795880017344075
58,102,6.853871964321762
49,243,5.657577319177793
66,160,9.3767507096021
24,224,6.055517327849832
57,295,5.920818753952375
47,101,6.221848749616356
21,198,5.698970004336019
31,94,6.013228265733755
17,429,5.337242168318426
55,3,5.309803919971486
36,347,6.6020599913279625
52,99,5.795880017344075
56,16,6.958607314841775
56,343,8.070581074285707
47,400,7.309803919971486
29,381,6.236572006437063
28,1,6.431798275933005
47,82,5.721246399047171
16,415,6.119186407719209
49,419,6.481486060122113
53,351,5.886056647693163
15,11,6.958607314841775
43,212,6.2076083105017466
16,74,5.6777807052660805
59,11,5.107905397309519
16,16,6.337242168318426
55,302,5.5376020021010435
29,90,5.920818753952375
53,281,5.958607314841775
9,0,5.522878745280337
20,243,5.251811972993799
2,390,7.142667503568732
10,332,5.5376020021010435
31,120,8.10790539730952
53,418,6.00436480540245
39,418,6.309803919971486
47,273,6.769551078621726
49,360,5.920818753952375
60,153,6.443697499232712
60,96,7.795880017344075
36,383,5.853871964321762
7,168,6.7447274948966935
6,206,8.853871964321762
56,411,7.568636235841013
6,35,7.958607314841775
17,218,9.244125144327509
1,200,8.318758762624412
60,80,5.6020599913279625
28,418,6.920818753952375
10,424,5.187086643357144
15,154,7.455931955649724
22,98,5.508638306165727
30,386,5.481486060122113
53,95,5.207608310501746
59,401,6.318758762624412
61,115,6.638272163982407
4,138,8.301029995663981
66,327,7.769551078621726
62,424,8.318758762624412
36,349,5.161150909262744
40,102,8.619788758288394
2,193,7.130768280269024
60,227,5.7447274948966935
66,385,6.552841968657781
36,234,7.6777807052660805
47,410,6.508638306165727
63,305,5.356547323513812
34,218,5.853871964321762
63,238,5.698970004336019
10,160,5.958607314841775
66,162,8.346787486224656
15,338,5.6777807052660805
17,390,7.886056647693163
14,117,9.585026652029182
16,36,5.366531544420414
28,204,8.638272163982407
2,179,8.4089353929735
50,166,5.7447274948966935
34,39,7.167491087293763
26,305,5.568636235841013
16,206,6.096910013008056
12,8,5.698970004336019
52,176,5.769551078621726
47,330,6.292429823902063
18,206,6.585026652029182
31,103,6.3979400086720375
36,108,5.327902142064283
42,315,8.537602002101044
60,389,7.1249387366083
29,2,5.795880017344075
44,97,7.026872146400302
66,343,5.259637310505756
56,89,7.136677139879544
28,369,5.494850021680094
0,251,5.468521082957745
60,41,6.3872161432802645
26,423,5.221848749616356
10,269,5.638272163982407
59,114,5.853871964321762
53,298,9.537602002101044
29,155,5.638272163982407
21,16,6.698970004336019
52,296,7.356547323513812
9,122,5.2839966563652006
19,161,8.443697499232712
7,359,5.657577319177793
44,133,5.721246399047171
16,18,6.0655015487564325
1,413,5.552841968657781
59,93,5.552841968657781
45,326,5.721246399047171
60,159,8.309803919971486
6,359,5.920818753952375
2,207,7.0
58,379,6.795880017344075
61,210,5.142667503568732
2,131,5.958607314841775
31,322,6.698970004336019
63,262,5.455931955649724
40,197,5.823908740944319
28,147,5.2441251443275085
44,226,7.0
46,296,5.337242168318426
66,261,6.958607314841775
1,252,6.3872161432802645
60,103,6.022276394711152
18,132,6.568636235841013
29,245,6.769551078621726
5,71,6.920818753952375
9,116,5.5376020021010435
40,242,5.3872161432802645
50,116,5.769551078621726
32,417,5.508638306165727
49,147,5.6020599913279625
28,192,6.309803919971486
55,71,6.508638306165727
60,94,6.920818753952375
44,400,5.795880017344075
44,49,5.494850021680094
63,35,8.130768280269024
60,186,6.443697499232712
28,396,5.494850021680094
17,205,9.167491087293763
63,61,6.5376020021010435
7,90,5.346787486224656
26,4,5.568636235841013
2,14,9.167491087293763
17,175,9.455931955649724
32,208,5.6777807052660805
66,2,5.161150909262744
60,50,5.795880017344075
47,73,5.6777807052660805
24,350,8.142667503568731
14,204,5.2441251443275085
43,241,9.795880017344075
50,23,5.508638306165727
37,200,8.431798275933005
50,88,7.431798275933005
59,325,5.7447274948966935
6,162,7.508638306165727
60,404,7.036212172654444
22,203,8.017728766960431
61,116,6.585026652029182
11,396,7.585026652029182
63,188,6.5376020021010435
38,196,5.698970004336019
56,39,7.823908740944319
31,425,6.040958607678906
21,200,5.769551078621726
44,92,5.585026652029182
48,439,7.318758762624412
57,224,6.657577319177793
31,78,6.6777807052660805
29,400,7.443697499232712
41,237,5.958607314841775
56,180,8.366531544420413
4,112,9.602059991327963
47,327,5.920818753952375
2,250,7.585026652029182
36,385,6.251811972993799
58,4,7.267606240177032
58,254,5.958607314841775
7,439,6.318758762624412
14,134,5.568636235841013
31,371,7.376750709602099
10,358,5.376750709602099
40,356,7.275724130399211
47,408,6.481486060122113
58,81,7.086186147616283
36,82,5.443697499232712
11,205,7.455931955649724
36,438,5.7447274948966935
32,129,5.823908740944319
57,53,7.096910013008056
50,408,5.7447274948966935
66,300,5.920818753952375
14,406,5.494850021680094
24,298,5.4089353929735005
21,204,5.455931955649724
48,110,5.267606240177032
31,159,9.18045606445813
16,367,5.481486060122113
57,152,6.2441251443275085
58,414,8.744727494896694
57,47,5.455931955649724
17,225,6.508638306165727
47,116,6.585026652029182
60,3,6.251811972993799
29,349,5.443697499232712
40,363,7.795880017344075
59,364,7.013228265733755
2,27,5.853871964321762
28,107,6.568636235841013
53,303,5.958607314841775
56,172,9.065501548756432
56,213,7.214670164989233
65,200,6.585026652029182
60,371,5.356547323513812
2,277,5.958607314841775
21,121,8.920818753952375
14,214,5.721246399047171
53,430,8.638272163982407
59,83,6.886056647693163
58,135,5.721246399047171
44,117,5.619788758288394
28,297,7.568636235841013
50,6,5.585026652029182
21,266,6.013228265733755
56,26,6.769551078621726
16,192,5.698970004336019
34,373,5.318758762624412
6,158,7.376750709602099
29,375,6.552841968657781
52,266,6.008773924307505
31,435,5.229147988357856
63,4,6.318758762624412
36,218,5.376750709602099
57,401,6.050609993355087
17,438,5.468521082957745
36,228,6.187086643357144
49,367,7.2839966563652006
21,416,6.2441251443275085
7,117,5.200659450546418
63,423,5.568636235841013
65,4,7.1249387366083
28,129,5.259637310505756
14,237,5.7447274948966935
29,338,7.6777807052660805
57,413,7.6020599913279625
45,226,5.568636235841013
36,83,6.3872161432802645
31,414,8.031517051446064
22,237,7.920818753952375
37,2,5.3979400086720375
58,229,6.721246399047171
10,102,6.920818753952375
42,311,8.823908740944319
64,39,5.508638306165727
5,256,5.022276394711152
63,246,6.318758762624412
65,39,7.180456064458132
7,244,5.508638306165727
10,124,6.200659450546418
39,14,8.0
14,23,5.468521082957745
43,85,5.657577319177793
58,291,5.698970004336019
44,115,5.522878745280337
47,438,5.036212172654444
20,341,7.337242168318426
63,6,8.481486060122112
35,207,8.327902142064282
58,387,8.920818753952375
66,383,6.0
5,0,5.275724130399211
48,342,5.853871964321762
5,4,5.6020599913279625
10,259,5.200659450546418
44,210,6.698970004336019
36,366,5.107905397309519
47,368,7.5376020021010435
31,55,8.05551732784983
21,3,5.958607314841775
9,165,5.5376020021010435
12,64,5.292429823902063
53,241,7.1249387366083
45,246,5.468521082957745
12,397,5.080921907623926
31,232,7.080921907623926
60,302,5.0655015487564325
24,79,6.698970004336019
56,117,6.522878745280337
60,243,5.585026652029182
9,190,5.102372908709558
15,35,5.494850021680094
31,256,5.036212172654444
2,147,5.221848749616356
45,175,5.2441251443275085
36,434,5.619788758288394
10,437,8.397940008672037
55,8,5.920818753952375
31,384,7.086186147616283
17,159,5.0915149811213505
12,6,6.036212172654444
15,246,6.236572006437063
49,357,6.552841968657781
63,259,5.886056647693163
28,292,5.251811972993799
65,36,5.823908740944319
45,34,5.1487416512809245
17,115,7.102372908709558
55,160,7.086186147616283
58,158,7.823908740944319
10,167,7.958607314841775
20,107,6.119186407719209
36,233,7.0
7,279,5.214670164989233
44,328,6.107905397309519
31,262,6.638272163982407
40,16,9.161150909262744
60,244,6.086186147616283
56,324,9.292429823902063
53,244,7.180456064458132
0,158,6.267606240177032
20,302,5.309803919971486
24,334,8.494850021680094
5,66,6.3872161432802645
31,366,7.251811972993799
36,180,5.6777807052660805
38,9,5.1487416512809245
0,25,5.5376020021010435
49,355,6.142667503568732
56,20,5.337242168318426
56,381,8.494850021680094
22,410,8.508638306165727
44,241,8.136677139879543
43,80,5.180456064458132
56,121,6.221848749616356
10,441,5.795880017344075
60,113,5.207608310501746
9,410,5.721246399047171
0,87,5.337242168318426
61,121,6.060480747381382
44,224,6.1938200260161125
31,106,5.6020599913279625
31,345,8.09151498112135
44,320,7.376750709602099
29,147,5.455931955649724
38,224,6.886056647693163
9,206,8.102372908709558
5,416,7.259637310505756
10,405,5.494850021680094
24,332,7.468521082957745
19,297,7.267606240177032
5,10,5.920818753952375
21,439,7.6020599913279625
9,204,7.468521082957745
29,187,6.3979400086720375
66,145,5.6020599913279625
49,378,5.853871964321762
45,358,5.638272163982407
22,287,6.4089353929735005
32,146,5.552841968657781
40,248,6.221848749616356
47,287,6.4089353929735005
62,374,5.853871964321762
45,355,6.508638306165727
5,322,6.251811972993799
36,365,5.327902142064283
0,243,6.229147988357855
53,398,6.366531544420414
22,286,7.267606240177032
31,57,5.522878745280337
61,189,5.568636235841013
53,101,6.619788758288394
9,264,5.823908740944319
56,383,8.468521082957745
0,413,6.853871964321762
19,4,5.823908740944319
19,261,6.366531544420414
63,384,5.6020599913279625
36,109,7.0
5,376,5.366531544420414
36,208,5.958607314841775
2,155,5.853871964321762
60,380,5.698970004336019
0,330,7.045757490560675
1,162,8.657577319177793
60,274,5.769551078621726
19,208,5.769551078621726
5,304,5.657577319177793
45,244,5.481486060122113
2,72,6.721246399047171
3,111,5.267606240177032
44,89,7.508638306165727
36,11,5.309803919971486
6,258,5.853871964321762
7,274,5.698970004336019
11,14,5.958607314841775
43,204,6.3979400086720375
45,394,6.443697499232712
9,247,5.2441251443275085
39,210,7.327902142064283
48,338,5.327902142064283
0,257,7.022276394711152
49,170,6.136677139879544
22,202,7.443697499232712
29,421,5.638272163982407
60,210,7.142667503568732
29,16,6.6020599913279625
56,322,8.494850021680094
8,63,6.096910013008056
2,113,5.721246399047171
21,12,7.229147988357855
38,84,6.173925197299173
41,259,5.698970004336019
28,3,5.346787486224656
38,413,6.853871964321762
24,341,8.619788758288394
44,410,5.657577319177793
14,247,6.080921907623926
17,41,7.275724130399211
53,228,6.585026652029182
40,4,8.494850021680094
14,5,7.040958607678906
55,44,6.267606240177032
56,414,8.602059991327963
53,74,5.4089353929735005
63,165,5.721246399047171
10,429,6.337242168318426
48,380,6.6777807052660805
47,404,7.638272163982407
19,3,5.346787486224656
0,94,5.42021640338319
56,68,7.698970004336019
55,2,5.769551078621726
44,310,6.721246399047171
2,402,7.356547323513812
41,274,6.221848749616356
28,51,5.180456064458132
45,12,5.6777807052660805
9,61,5.920818753952375
12,298,6.619788758288394
56,323,8.721246399047171
31,133,5.2839966563652006
2,132,7.7447274948966935
16,425,5.698970004336019
6,364,5.853871964321762
66,223,8.0268721464003
34,130,6.236572006437063
19,427,7.259637310505756
38,91,5.180456064458132
45,321,6.017728766960431
31,398,5.958607314841775
48,392,5.958607314841775
6,357,5.886056647693163
44,101,6.086186147616283
44,243,6.769551078621726
59,44,5.6777807052660805
61,161,8.040958607678906
14,190,5.522878745280337
41,246,9.193820026016112
48,343,8.602059991327963
44,353,5.5376020021010435
45,410,5.481486060122113
60,44,5.008773924307505
31,59,7.823908740944319
14,6,7.337242168318426
66,389,6.236572006437063
48,359,6.0915149811213505
60,171,6.769551078621726
28,393,5.221848749616356
10,418,5.920818753952375
12,297,5.958607314841775
43,390,7.6777807052660805
19,391,6.376750709602099
50,89,7.0
60,253,5.494850021680094
60,223,6.236572006437063
57,260,7.251811972993799
6,192,5.920818753952375
57,283,6.275724130399211
16,407,6.0
15,202,6.086186147616283
6,15,7.443697499232712
55,125,5.508638306165727
16,385,6.698970004336019
63,52,5.187086643357144
60,193,7.7447274948966935
15,439,6.6020599913279625
2,75,8.4089353929735
48,53,5.346787486224656
19,355,7.1487416512809245
3,80,6.00436480540245
22,303,7.508638306165727
40,153,7.318758762624412
10,0,5.638272163982407
66,148,6.6777807052660805
50,282,7.6020599913279625
62,7,5.173925197299174
47,348,5.443697499232712
56,439,9.065501548756432
66,157,7.200659450546418
66,193,5.6020599913279625
28,134,5.481486060122113
31,248,8.443697499232712
9,4,5.853871964321762
2,438,5.920818753952375
47,55,5.522878745280337
59,328,6.275724130399211
44,23,5.455931955649724
63,134,5.251811972993799
19,265,5.455931955649724
45,44,6.136677139879544
49,202,5.200659450546418
16,410,6.568636235841013
40,121,5.920818753952375
2,261,5.886056647693163
47,184,6.920818753952375
31,416,5.6777807052660805
47,85,6.795880017344075
63,438,5.318758762624412
0,395,6.657577319177793
15,117,6.0655015487564325
66,289,5.481486060122113
36,172,7.318758762624412
52,72,7.119186407719209
66,50,5.229147988357856
57,343,5.366531544420414
49,417,5.823908740944319
27,3,6.236572006437063
58,288,6.187086643357144
26,158,5.508638306165727
41,196,6.327902142064283
21,15,7.119186407719209
44,319,7.508638306165727
29,84,6.920818753952375
56,128,6.5376020021010435
44,239,7.036212172654444
47,360,5.468521082957745
53,352,6.221848749616356
56,257,7.376750709602099
10,339,5.795880017344075
31,136,5.161150909262744
16,62,6.376750709602099
58,240,6.823908740944319
28,29,8.387216143280265
31,6,6.0
58,271,6.236572006437063
53,290,6.721246399047171
5,21,5.346787486224656
19,103,5.0655015487564325
19,334,6.522878745280337
49,137,5.508638306165727
58,50,5.958607314841775
65,385,6.366531544420414
42,439,6.031517051446065
22,111,5.698970004336019
50,119,5.721246399047171
17,152,5.853871964321762
23,89,6.886056647693163
47,192,6.3979400086720375
60,433,5.221848749616356
31,111,7.657577319177793
5,424,6.7447274948966935
19,237,6.2839966563652006
40,40,6.769551078621726
48,373,6.3979400086720375
56,74,6.292429823902063
57,200,9.431798275933005
58,404,6.327902142064283
55,157,7.508638306165727
45,245,5.698970004336019
21,223,5.6020599913279625
56,173,6.853871964321762
47,363,6.013228265733755
39,11,6.180456064458132
36,166,5.619788758288394
55,410,5.6777807052660805
56,37,8.167491087293763
5,344,6.2839966563652006
12,227,5.1249387366083
66,264,6.229147988357855
63,293,5.481486060122113
58,131,6.698970004336019
17,274,5.187086643357144
43,14,6.337242168318426
50,118,5.823908740944319
44,22,5.494850021680094
12,11,5.214670164989233
16,344,6.00436480540245
15,355,8.214670164989233
36,395,6.721246399047171
5,425,7.455931955649724
21,206,5.886056647693163
7,372,6.568636235841013
57,377,5.075720713938118
57,94,6.795880017344075
4,363,5.568636235841013
56,185,7.508638306165727
48,164,5.886056647693163
55,127,5.721246399047171
19,385,5.431798275933005
57,186,6.2076083105017466
53,385,6.1249387366083
31,3,5.309803919971486
44,206,5.769551078621726
38,77,5.2441251443275085
6,195,5.481486060122113
2,128,6.3979400086720375
58,136,6.1249387366083
43,384,6.2839966563652006
21,144,5.6020599913279625
32,386,6.346787486224656
52,387,5.769551078621726
65,175,6.443697499232712
44,96,7.013228265733755
32,285,6.431798275933005
34,43,5.508638306165727
47,148,6.6020599913279625
47,186,7.886056647693163
17,20,6.2441251443275085
0,323,6.657577319177793
42,319,7.769551078621726
58,82,6.6777807052660805
59,7,5.42021640338319
21,437,5.657577319177793
19,381,5.823908740944319
47,292,6.508638306165727
31,137,7.008773924307505
44,358,6.468521082957745
29,276,5.958607314841775
34,437,6.585026652029182
56,87,6.6020599913279625
16,12,8.0
60,267,6.886056647693163
56,341,8.318758762624412
12,207,6.070581074285707
55,266,5.267606240177032
16,359,5.214670164989233
14,37,5.2441251443275085
57,81,7.698970004336019
56,385,8.958607314841775
65,133,6.5376020021010435
5,343,6.455931955649724
44,435,5.853871964321762
43,178,5.013228265733755
58,28,7.568636235841013
14,191,5.920818753952375
60,51,6.337242168318426
60,292,5.161150909262744
37,157,7.920818753952375
20,290,5.366531544420414
17,424,5.7447274948966935
57,114,5.167491087293763
10,150,6.481486060122113
53,89,6.468521082957745
2,201,8.356547323513812
28,116,5.167491087293763
57,411,6.130768280269024
31,395,7.585026652029182
53,190,5.721246399047171
14,437,5.795880017344075
0,209,6.2076083105017466
19,349,5.552841968657781
49,364,5.6777807052660805
2,91,6.022276394711152
7,6,5.698970004336019
22,429,6.346787486224656
48,178,7.113509274827518
18,12,6.259637310505756
60,127,5.1487416512809245
18,298,5.958607314841775
42,159,5.229147988357856
60,151,6.552841968657781
60,27,6.187086643357144
5,303,6.958607314841775
32,250,5.309803919971486
26,112,9.0
53,97,6.3979400086720375
24,99,5.619788758288394
49,9,5.698970004336019
29,382,6.638272163982407
58,328,5.638272163982407
26,7,6.337242168318426
10,115,7.585026652029182
40,162,6.886056647693163
29,226,7.958607314841775
31,390,6.086186147616283
36,410,5.721246399047171
60,240,5.00436480540245
21,119,9.013228265733755
44,218,6.251811972993799
56,95,6.585026652029182
45,159,5.958607314841775
14,248,5.6777807052660805
58,432,5.522878745280337
40,252,6.853871964321762
40,406,7.102372908709558
10,2,9.200659450546418
10,246,5.167491087293763
58,78,7.142667503568732
62,429,5.1938200260161125
31,355,7.698970004336019
37,79,6.522878745280337
20,151,5.3979400086720375
37,164,5.42021640338319
56,425,5.508638306165727
28,430,6.337242168318426
41,368,5.522878745280337
21,215,5.5376020021010435
48,59,5.619788758288394
14,133,5.823908740944319
29,254,5.823908740944319
56,256,7.2441251443275085
55,9,6.886056647693163
66,149,7.136677139879544
2,409,9.537602002101044
24,288,6.259637310505756
28,240,5.468521082957745
41,223,5.2839966563652006
43,159,5.214670164989233
66,373,6.7447274948966935
29,38,8.017728766960431
37,205,8.494850021680094
0,260,5.267606240177032
46,263,6.698970004336019
2,165,6.920818753952375
63,39,5.657577319177793
57,364,5.6777807052660805
56,167,7.481486060122112
49,4,5.022276394711152
55,202,6.366531544420414
0,402,5.309803919971486
49,353,5.886056647693163
48,223,6.1487416512809245
2,350,5.356547323513812
39,437,5.958607314841775
49,56,7.0
42,80,5.4089353929735005
63,352,5.585026652029182
65,247,5.3872161432802645
47,290,6.161150909262744
9,158,8.086186147616283
55,205,7.795880017344075
66,52,6.585026652029182
67,207,6.6777807052660805
2,153,5.4089353929735005
17,385,8.193820026016112
66,4,5.638272163982407
53,210,5.638272163982407
21,6,7.050609993355087
44,172,5.853871964321762
22,75,5.356547323513812
31,302,5.886056647693163
56,372,6.050609993355087
56,52,7.638272163982407
31,209,9.0
31,247,7.3872161432802645
40,1,9.259637310505756
14,108,5.136677139879544
65,119,8.060480747381382
31,408,6.267606240177032
22,128,8.721246399047171
29,39,5.455931955649724
34,410,6.522878745280337
19,248,8.040958607678906
48,332,6.455931955649724
62,414,6.920818753952375
9,297,7.42021640338319
0,403,5.958607314841775
6,245,6.086186147616283
66,104,6.853871964321762
6,260,5.657577319177793
66,417,8.346787486224656
58,209,5.698970004336019
48,51,5.346787486224656
5,76,8.148741651280925
29,91,6.236572006437063
37,161,6.0
47,79,6.356547323513812
12,126,5.5376020021010435
63,152,6.2441251443275085
35,8,6.853871964321762
5,324,6.221848749616356
63,181,5.008773924307505
53,270,6.154901959985743
57,180,7.795880017344075
55,430,7.229147988357855
2,70,8.337242168318426
2,2,8.721246399047171
14,359,5.075720713938118
24,401,6.2076083105017466
19,79,5.086186147616283
16,164,5.522878745280337
9,202,5.5376020021010435
2,121,6.013228265733755
4,189,6.619788758288394
14,163,5.619788758288394
47,394,8.769551078621726
29,415,5.795880017344075
7,98,6.886056647693163
47,259,6.327902142064283
16,211,6.080921907623926
2,380,6.920818753952375
63,158,8.187086643357144
50,326,5.585026652029182
35,121,5.327902142064283
29,237,6.275724130399211
40,273,5.522878745280337
53,3,5.619788758288394
56,369,6.920818753952375
15,168,5.769551078621726
7,328,6.958607314841775
47,293,7.161150909262744
17,14,10.537602002101044
44,365,6.292429823902063
16,229,7.102372908709558
57,205,9.387216143280265
60,383,5.6020599913279625
34,414,5.619788758288394
39,80,5.6777807052660805
31,341,6.853871964321762
45,164,5.017728766960431
31,102,6.292429823902063
38,254,5.337242168318426
36,242,5.187086643357144
47,211,6.2076083105017466
28,205,8.113509274827518
58,333,6.167491087293763
58,439,5.552841968657781
32,410,6.346787486224656
65,338,6.2076083105017466
2,417,6.494850021680094
6,228,6.455931955649724
61,244,5.455931955649724
32,294,5.552841968657781
11,12,6.346787486224656
45,357,5.229147988357856
56,261,6.920818753952375
3,295,9.022276394711152
57,158,9.387216143280265
7,335,9.721246399047171
44,373,5.6777807052660805
0,81,9.292429823902063
19,13,7.337242168318426
57,123,5.619788758288394
2,64,8.823908740944319
29,6,7.769551078621726
36,147,5.638272163982407
24,201,5.7447274948966935
66,346,6.1938200260161125
47,225,6.075720713938118
36,267,6.1938200260161125
56,1,7.657577319177793
16,406,6.42021640338319
56,273,5.508638306165727
1,355,8.096910013008056
66,199,6.568636235841013
27,7,7.187086643357144
65,7,7.853871964321762
10,130,5.958607314841775
16,418,7.431798275933005
53,265,6.443697499232712
31,310,5.229147988357856
43,274,5.301029995663981
54,122,5.301029995663981
5,215,6.0
36,151,5.795880017344075
17,258,5.42021640338319
36,332,8.031517051446064
60,112,5.468521082957745
24,323,6.167491087293763
21,123,6.853871964321762
36,171,6.958607314841775
49,233,6.180456064458132
2,68,6.200659450546418
16,37,8.10790539730952
41,108,5.455931955649724
45,204,8.744727494896694
36,173,5.6020599913279625
53,195,5.795880017344075
